ProviderID,ProviderName,Category,RegionID,Rating
901279,Provider_1279,Hospital,6075,4.53
901280,Provider_1280,Diagnostics,6060,2.83
901281,Provider_1281,Garage,6073,4.62
901282,Provider_1282,Hospital,6218,3.48
901283,Provider_1283,Hospital,6188,4.89
901284,Provider_1284,Garage,6116,4.13
901285,Provider_1285,Hospital,6077,4.16
901286,Provider_1286,Garage,6118,4.07
901287,Provider_1287,Hospital,6161,2.95
901288,Provider_1288,Hospital,6086,3.64
901289,Provider_1289,Clinic,6128,3.12
901290,Provider_1290,Hospital,6169,2.84
901291,Provider_1291,BodyShop,6022,2.5
901292,Provider_1292,TPA,6143,4.18
901293,Provider_1293,Hospital,6087,2.55
901294,Provider_1294,BodyShop,6126,2.8
901295,Provider_1295,Diagnostics,6019,4.63
901296,Provider_1296,Garage,6134,4.29
901297,Provider_1297,TPA,6100,2.89
901298,Provider_1298,Garage,6070,4.82
901299,Provider_1299,Hospital,6218,3.03
901300,Provider_1300,TPA,6175,3.82
901301,Provider_1301,Clinic,6183,3.54
901302,Provider_1302,Hospital,6031,3.4
901303,Provider_1303,Garage,6052,3.27
901304,Provider_1304,Hospital,6049,3.0
901305,Provider_1305,TPA,6196,4.19
901306,Provider_1306,Hospital,6021,4.24
901307,Provider_1307,Hospital,6008,2.8
901308,Provider_1308,Hospital,6062,3.1
901309,Provider_1309,Garage,6053,3.1
901310,Provider_1310,Diagnostics,6067,4.57
901311,Provider_1311,Garage,6088,4.24
901312,Provider_1312,Hospital,6025,4.96
901313,Provider_1313,Garage,6217,4.91
901314,Provider_1314,Garage,6185,3.73
901315,Provider_1315,Diagnostics,6219,3.0
901316,Provider_1316,Diagnostics,6076,4.83
901317,Provider_1317,Hospital,6206,3.91
901318,Provider_1318,Hospital,6195,2.82
901319,Provider_1319,TPA,6150,2.59
901320,Provider_1320,Garage,6126,3.93
901321,Provider_1321,Hospital,6008,4.71
901322,Provider_1322,Hospital,6082,2.93
901323,Provider_1323,Garage,6107,4.91
901324,Provider_1324,Hospital,6195,4.86
901325,Provider_1325,Clinic,6084,2.5
901326,Provider_1326,Garage,6218,3.9
901327,Provider_1327,Hospital,6200,4.09
901328,Provider_1328,TPA,6075,3.17
901329,Provider_1329,Garage,6080,2.6
901330,Provider_1330,Hospital,6107,3.38
901331,Provider_1331,BodyShop,6174,4.21
901332,Provider_1332,TPA,6071,4.59
901333,Provider_1333,Garage,6164,2.59
901334,Provider_1334,Hospital,6052,3.29
901335,Provider_1335,BodyShop,6038,4.03
901336,Provider_1336,Clinic,6014,3.37
901337,Provider_1337,Hospital,6012,3.21
901338,Provider_1338,Hospital,6014,4.02
901339,Provider_1339,Hospital,6135,4.74
901340,Provider_1340,Hospital,6154,4.91
901341,Provider_1341,Clinic,6188,2.67
901342,Provider_1342,Clinic,6219,3.81
901343,Provider_1343,Garage,6184,4.73
901344,Provider_1344,Clinic,6161,4.55
901345,Provider_1345,Clinic,6188,4.24
901346,Provider_1346,TPA,6138,4.74
901347,Provider_1347,Hospital,6108,4.43
901348,Provider_1348,Hospital,6042,3.46
901349,Provider_1349,Hospital,6141,3.0
901350,Provider_1350,Hospital,6059,3.41
901351,Provider_1351,BodyShop,6053,4.34
901352,Provider_1352,Garage,6014,4.96
901353,Provider_1353,BodyShop,6166,3.41
901354,Provider_1354,Clinic,6207,3.68
901355,Provider_1355,Garage,6003,3.9
901356,Provider_1356,Garage,6144,3.0
901357,Provider_1357,Garage,6076,4.99
901358,Provider_1358,Hospital,6217,4.68
901359,Provider_1359,Hospital,6116,3.86
901360,Provider_1360,Hospital,6098,3.64
901361,Provider_1361,Garage,6008,2.62
901362,Provider_1362,Diagnostics,6039,4.33
901363,Provider_1363,TPA,6076,4.36
901364,Provider_1364,TPA,6026,3.17
901365,Provider_1365,Hospital,6062,4.78
901366,Provider_1366,Hospital,6083,2.64
901367,Provider_1367,Hospital,6160,2.65
901368,Provider_1368,TPA,6074,2.89
901369,Provider_1369,Hospital,6052,4.21
901370,Provider_1370,Hospital,6007,3.29
901371,Provider_1371,Clinic,6002,3.85
901372,Provider_1372,Hospital,6219,3.46
901373,Provider_1373,Garage,6120,4.11
901374,Provider_1374,Diagnostics,6021,4.42
901375,Provider_1375,TPA,6030,4.56
901376,Provider_1376,Clinic,6200,3.93
901377,Provider_1377,Hospital,6107,4.3
901378,Provider_1378,TPA,6116,3.96
901379,Provider_1379,Hospital,6154,4.35
901380,Provider_1380,TPA,6124,3.92
901381,Provider_1381,BodyShop,6026,3.03
901382,Provider_1382,Garage,6029,2.94
901383,Provider_1383,BodyShop,6086,4.74
901384,Provider_1384,Garage,6009,2.73
901385,Provider_1385,TPA,6064,2.74
901386,Provider_1386,Diagnostics,6113,4.33
901387,Provider_1387,Garage,6064,4.07
901388,Provider_1388,TPA,6164,4.99
901389,Provider_1389,Hospital,6045,2.9
901390,Provider_1390,TPA,6086,4.57
901391,Provider_1391,Garage,6157,3.62
901392,Provider_1392,Garage,6202,3.13
901393,Provider_1393,TPA,6194,2.8
901394,Provider_1394,Garage,6022,4.35
901395,Provider_1395,TPA,6139,4.31
901396,Provider_1396,Garage,6175,2.95
901397,Provider_1397,Hospital,6215,4.05
901398,Provider_1398,Diagnostics,6088,3.62
901399,Provider_1399,Hospital,6207,4.08
901400,Provider_1400,Hospital,6061,4.08
901401,Provider_1401,Garage,6207,4.4
901402,Provider_1402,Garage,6217,4.04
901403,Provider_1403,Garage,6129,3.71
901404,Provider_1404,Garage,6190,2.97
901405,Provider_1405,TPA,6078,3.34
901406,Provider_1406,Diagnostics,6201,4.84
901407,Provider_1407,Garage,6164,3.94
901408,Provider_1408,Hospital,6061,4.71
901409,Provider_1409,TPA,6140,3.48
901410,Provider_1410,Diagnostics,6029,2.98
901411,Provider_1411,Garage,6218,3.69
901412,Provider_1412,Garage,6099,4.15
901413,Provider_1413,TPA,6020,4.41
901414,Provider_1414,Garage,6015,4.29
901415,Provider_1415,Hospital,6007,4.4
901416,Provider_1416,Hospital,6107,3.41
901417,Provider_1417,Garage,6061,4.65
901418,Provider_1418,Hospital,6049,3.51
901419,Provider_1419,Hospital,6122,4.68
901420,Provider_1420,Garage,6158,3.34
901421,Provider_1421,Garage,6046,3.26
901422,Provider_1422,Hospital,6194,4.77
901423,Provider_1423,Hospital,6149,4.44
901424,Provider_1424,Garage,6048,3.86
901425,Provider_1425,Garage,6198,3.34
901426,Provider_1426,BodyShop,6020,4.71
901427,Provider_1427,Hospital,6010,3.32
901428,Provider_1428,Hospital,6065,2.83
901429,Provider_1429,Hospital,6017,2.74
901430,Provider_1430,Garage,6210,2.95
901431,Provider_1431,Clinic,6062,3.76
901432,Provider_1432,TPA,6135,4.79
901433,Provider_1433,Garage,6195,2.78
901434,Provider_1434,BodyShop,6067,4.01
901435,Provider_1435,Hospital,6163,2.99
901436,Provider_1436,Hospital,6199,2.57
901437,Provider_1437,BodyShop,6000,3.47
901438,Provider_1438,Hospital,6199,4.16
901439,Provider_1439,TPA,6175,4.11
901440,Provider_1440,Garage,6204,4.17
901441,Provider_1441,Garage,6061,4.03
901442,Provider_1442,Diagnostics,6033,3.48
901443,Provider_1443,Garage,6123,2.76
901444,Provider_1444,BodyShop,6073,4.2
901445,Provider_1445,Hospital,6165,4.62
901446,Provider_1446,Hospital,6157,3.3
901447,Provider_1447,BodyShop,6085,2.87
901448,Provider_1448,Diagnostics,6048,2.8
901449,Provider_1449,Hospital,6105,4.41
901450,Provider_1450,Hospital,6206,4.03
901451,Provider_1451,Hospital,6088,4.37
901452,Provider_1452,Garage,6145,2.58
901453,Provider_1453,Hospital,6045,2.98
901454,Provider_1454,Hospital,6156,2.95
901455,Provider_1455,Hospital,6147,2.86
901456,Provider_1456,Garage,6198,4.16
901457,Provider_1457,Diagnostics,6133,4.19
901458,Provider_1458,Garage,6063,4.11
901459,Provider_1459,TPA,6017,2.86
901460,Provider_1460,Garage,6062,3.24
901461,Provider_1461,Hospital,6141,4.26
901462,Provider_1462,Diagnostics,6216,3.56
901463,Provider_1463,Hospital,6116,3.74
901464,Provider_1464,Hospital,6085,3.84
901465,Provider_1465,Diagnostics,6107,4.69
901466,Provider_1466,TPA,6013,4.02
901467,Provider_1467,TPA,6219,2.76
901468,Provider_1468,Hospital,6205,3.69
901469,Provider_1469,BodyShop,6168,3.0
901470,Provider_1470,Clinic,6142,2.95
901471,Provider_1471,BodyShop,6172,3.16
901472,Provider_1472,Garage,6001,3.51
901473,Provider_1473,Clinic,6209,2.84
901474,Provider_1474,Clinic,6078,4.9
901475,Provider_1475,Diagnostics,6007,4.42
901476,Provider_1476,TPA,6086,2.82
901477,Provider_1477,TPA,6218,3.92
901478,Provider_1478,Garage,6180,3.85
901479,Provider_1479,Garage,6182,3.45
901480,Provider_1480,Diagnostics,6011,3.96
901481,Provider_1481,Garage,6127,2.83
901482,Provider_1482,Hospital,6153,4.84
901483,Provider_1483,Hospital,6194,4.11
901484,Provider_1484,Hospital,6049,3.94
901485,Provider_1485,Hospital,6208,2.98
901486,Provider_1486,Diagnostics,6033,3.57
901487,Provider_1487,Clinic,6143,2.91
901488,Provider_1488,Garage,6073,3.69
901489,Provider_1489,BodyShop,6106,4.5
901490,Provider_1490,Hospital,6209,3.35
901491,Provider_1491,Garage,6178,4.12
901492,Provider_1492,Diagnostics,6164,4.94
901493,Provider_1493,BodyShop,6133,4.96
901494,Provider_1494,Diagnostics,6191,2.69
901495,Provider_1495,BodyShop,6068,4.58
901496,Provider_1496,Garage,6140,3.29
901497,Provider_1497,Hospital,6050,4.7
901498,Provider_1498,Hospital,6001,4.43
901499,Provider_1499,Garage,6036,4.07
901500,Provider_1500,Garage,6091,2.56
901501,Provider_1501,Hospital,6206,4.47
901502,Provider_1502,Hospital,6174,3.35
901503,Provider_1503,Hospital,6125,4.9
901504,Provider_1504,Clinic,6186,3.29
901505,Provider_1505,Clinic,6184,3.59
901506,Provider_1506,Clinic,6152,4.2
901507,Provider_1507,TPA,6119,3.85
901508,Provider_1508,Hospital,6215,2.91
901509,Provider_1509,Hospital,6196,4.73
901510,Provider_1510,Garage,6173,3.44
901511,Provider_1511,Hospital,6072,3.27
901512,Provider_1512,Hospital,6198,3.13
901513,Provider_1513,BodyShop,6074,3.0
901514,Provider_1514,TPA,6030,4.78
901515,Provider_1515,Garage,6194,4.36
901516,Provider_1516,Hospital,6058,2.66
901517,Provider_1517,TPA,6185,3.11
901518,Provider_1518,Garage,6017,3.76
901519,Provider_1519,Hospital,6080,4.92
901520,Provider_1520,Hospital,6028,2.68
901521,Provider_1521,BodyShop,6169,3.71
901522,Provider_1522,Hospital,6073,4.08
901523,Provider_1523,Garage,6031,3.02
901524,Provider_1524,Clinic,6006,4.9
901525,Provider_1525,Garage,6100,3.77
901526,Provider_1526,BodyShop,6023,3.45
901527,Provider_1527,Hospital,6095,4.38
901528,Provider_1528,Garage,6066,3.28
901529,Provider_1529,Hospital,6006,3.72
901530,Provider_1530,Garage,6138,2.65
901531,Provider_1531,Garage,6215,2.52
901532,Provider_1532,Garage,6144,2.73
901533,Provider_1533,Garage,6111,4.74
901534,Provider_1534,Clinic,6170,4.18
901535,Provider_1535,Garage,6037,3.34
901536,Provider_1536,Hospital,6168,2.68
901537,Provider_1537,Hospital,6104,3.23
901538,Provider_1538,Garage,6072,3.94
901539,Provider_1539,Hospital,6014,3.3
901540,Provider_1540,Garage,6079,4.61
901541,Provider_1541,BodyShop,6116,3.56
901542,Provider_1542,Garage,6180,4.6
901543,Provider_1543,Hospital,6085,4.19
901544,Provider_1544,BodyShop,6144,4.59
901545,Provider_1545,Garage,6109,3.17
901546,Provider_1546,Clinic,6183,4.61
901547,Provider_1547,Diagnostics,6081,2.89
901548,Provider_1548,Hospital,6052,4.55
901549,Provider_1549,Garage,6049,4.26
901550,Provider_1550,Hospital,6020,4.45
901551,Provider_1551,TPA,6057,3.36
901552,Provider_1552,TPA,6015,4.72
901553,Provider_1553,Hospital,6008,3.93
901554,Provider_1554,Clinic,6079,3.2
901555,Provider_1555,Garage,6116,3.75
901556,Provider_1556,BodyShop,6146,2.76
901557,Provider_1557,Hospital,6097,3.04
901558,Provider_1558,BodyShop,6037,4.37
901559,Provider_1559,Garage,6027,4.74
901560,Provider_1560,Hospital,6203,3.04
901561,Provider_1561,Clinic,6144,3.9
901562,Provider_1562,Garage,6073,3.08
901563,Provider_1563,TPA,6206,3.87
901564,Provider_1564,Clinic,6202,3.16
901565,Provider_1565,Garage,6178,3.59
901566,Provider_1566,Garage,6160,4.25
901567,Provider_1567,Hospital,6058,4.24
901568,Provider_1568,Hospital,6164,4.19
901569,Provider_1569,Hospital,6117,3.85
901570,Provider_1570,Hospital,6214,3.61
901571,Provider_1571,Hospital,6062,4.94
901572,Provider_1572,Garage,6029,4.72
901573,Provider_1573,Hospital,6005,3.56
901574,Provider_1574,BodyShop,6013,3.78
901575,Provider_1575,Clinic,6131,3.89
901576,Provider_1576,Hospital,6158,3.03
901577,Provider_1577,Hospital,6207,3.59
901578,Provider_1578,Garage,6003,3.29
901579,Provider_1579,Hospital,6119,2.53
901580,Provider_1580,Garage,6210,3.43
901581,Provider_1581,Garage,6203,3.56
901582,Provider_1582,BodyShop,6126,4.75
901583,Provider_1583,TPA,6057,3.33
901584,Provider_1584,Garage,6007,4.37
901585,Provider_1585,Garage,6158,2.51
901586,Provider_1586,Garage,6006,4.66
901587,Provider_1587,Hospital,6176,4.91
901588,Provider_1588,Hospital,6150,2.6
901589,Provider_1589,Hospital,6076,3.72
901590,Provider_1590,Hospital,6064,3.06
901591,Provider_1591,Hospital,6061,3.85
901592,Provider_1592,Hospital,6000,4.82
901593,Provider_1593,Garage,6179,4.43
901594,Provider_1594,TPA,6092,4.56
901595,Provider_1595,TPA,6218,3.21
901596,Provider_1596,Garage,6125,4.72
901597,Provider_1597,Clinic,6023,2.58
901598,Provider_1598,Garage,6202,4.61
901599,Provider_1599,Garage,6058,3.57
901600,Provider_1600,Garage,6094,2.84
901601,Provider_1601,Clinic,6046,4.86
901602,Provider_1602,Hospital,6109,4.84
901603,Provider_1603,TPA,6051,4.33
901604,Provider_1604,Hospital,6135,2.59
901605,Provider_1605,Hospital,6218,4.14
901606,Provider_1606,TPA,6121,3.48
901607,Provider_1607,Hospital,6027,2.95
901608,Provider_1608,Hospital,6028,3.04
901609,Provider_1609,Hospital,6007,3.88
901610,Provider_1610,BodyShop,6044,3.34
901611,Provider_1611,Hospital,6068,3.99
901612,Provider_1612,Garage,6149,4.17
901613,Provider_1613,TPA,6030,3.5
901614,Provider_1614,Clinic,6035,2.84
901615,Provider_1615,TPA,6213,3.17
901616,Provider_1616,Hospital,6016,4.82
901617,Provider_1617,Garage,6108,3.57
901618,Provider_1618,Diagnostics,6199,2.58
901619,Provider_1619,Diagnostics,6016,4.42
901620,Provider_1620,Hospital,6162,3.78
901621,Provider_1621,Garage,6197,4.26
901622,Provider_1622,Diagnostics,6057,2.92
901623,Provider_1623,Garage,6124,3.41
901624,Provider_1624,Garage,6194,3.0
901625,Provider_1625,Hospital,6143,2.89
901626,Provider_1626,Garage,6019,4.21
901627,Provider_1627,TPA,6010,4.98
901628,Provider_1628,Garage,6009,4.63
901629,Provider_1629,Hospital,6091,3.15
901630,Provider_1630,Garage,6080,4.96
901631,Provider_1631,Hospital,6138,4.24
901632,Provider_1632,Hospital,6071,4.83
901633,Provider_1633,Hospital,6176,3.06
901634,Provider_1634,TPA,6154,3.86
901635,Provider_1635,Hospital,6027,3.91
901636,Provider_1636,Diagnostics,6060,3.89
901637,Provider_1637,TPA,6080,3.05
901638,Provider_1638,BodyShop,6195,4.84
901639,Provider_1639,Garage,6214,2.97
901640,Provider_1640,Clinic,6175,4.31
901641,Provider_1641,Garage,6002,3.87
901642,Provider_1642,BodyShop,6127,2.66
901643,Provider_1643,Hospital,6118,4.5
901644,Provider_1644,Garage,6171,2.56
901645,Provider_1645,Garage,6065,4.48
901646,Provider_1646,Garage,6053,4.55
901647,Provider_1647,Hospital,6083,4.68
901648,Provider_1648,BodyShop,6007,3.9
901649,Provider_1649,Garage,6177,3.78
901650,Provider_1650,BodyShop,6151,4.82
901651,Provider_1651,Garage,6076,3.99
901652,Provider_1652,TPA,6105,4.16
901653,Provider_1653,Garage,6124,3.9
901654,Provider_1654,BodyShop,6130,4.74
901655,Provider_1655,Hospital,6140,4.99
901656,Provider_1656,Hospital,6013,4.85
901657,Provider_1657,BodyShop,6097,4.98
901658,Provider_1658,Hospital,6053,3.7
901659,Provider_1659,Hospital,6136,4.15
901660,Provider_1660,Hospital,6078,4.2
901661,Provider_1661,TPA,6201,3.0
901662,Provider_1662,Hospital,6043,3.31
901663,Provider_1663,BodyShop,6025,2.52
901664,Provider_1664,Garage,6041,3.14
901665,Provider_1665,TPA,6200,4.45
901666,Provider_1666,Clinic,6076,3.93
901667,Provider_1667,TPA,6177,3.13
901668,Provider_1668,Hospital,6138,3.9
901669,Provider_1669,Hospital,6105,4.77
901670,Provider_1670,Garage,6102,4.68
901671,Provider_1671,Hospital,6145,3.16
901672,Provider_1672,Clinic,6054,4.72
901673,Provider_1673,Garage,6070,3.59
901674,Provider_1674,Clinic,6219,2.84
901675,Provider_1675,BodyShop,6207,4.84
901676,Provider_1676,TPA,6013,4.2
901677,Provider_1677,TPA,6218,2.69
901678,Provider_1678,Garage,6175,2.62
901679,Provider_1679,Hospital,6218,2.85
901680,Provider_1680,Hospital,6094,4.07
901681,Provider_1681,BodyShop,6122,3.47
901682,Provider_1682,Garage,6093,3.19
901683,Provider_1683,Clinic,6080,4.1
901684,Provider_1684,Garage,6176,4.01
901685,Provider_1685,TPA,6053,2.62
901686,Provider_1686,Clinic,6179,2.98
901687,Provider_1687,Garage,6200,3.67
901688,Provider_1688,Garage,6185,4.56
901689,Provider_1689,Hospital,6170,4.21
901690,Provider_1690,BodyShop,6061,4.97
901691,Provider_1691,BodyShop,6006,4.84
901692,Provider_1692,Hospital,6161,2.92
901693,Provider_1693,Garage,6046,4.89
901694,Provider_1694,Garage,6077,4.87
901695,Provider_1695,BodyShop,6104,3.71
901696,Provider_1696,Hospital,6207,4.45
901697,Provider_1697,Garage,6062,3.93
901698,Provider_1698,Diagnostics,6184,4.66
901699,Provider_1699,Hospital,6048,4.13
901700,Provider_1700,TPA,6087,3.36
901701,Provider_1701,Hospital,6215,3.69
901702,Provider_1702,Garage,6169,4.83
901703,Provider_1703,TPA,6192,2.95
901704,Provider_1704,Diagnostics,6122,3.93
901705,Provider_1705,TPA,6154,3.59
901706,Provider_1706,Garage,6079,4.23
901707,Provider_1707,Garage,6009,3.64
901708,Provider_1708,Garage,6069,3.74
901709,Provider_1709,Hospital,6098,4.26
901710,Provider_1710,Hospital,6135,2.9
901711,Provider_1711,Garage,6210,2.79
901712,Provider_1712,Hospital,6073,2.71
901713,Provider_1713,Diagnostics,6057,4.76
901714,Provider_1714,TPA,6166,3.97
901715,Provider_1715,Hospital,6069,3.02
901716,Provider_1716,Garage,6186,4.28
901717,Provider_1717,Diagnostics,6208,4.24
901718,Provider_1718,Hospital,6090,3.06
901719,Provider_1719,Garage,6067,3.96
901720,Provider_1720,Garage,6157,3.31
901721,Provider_1721,Garage,6186,3.25
901722,Provider_1722,BodyShop,6087,4.92
901723,Provider_1723,Hospital,6001,2.5
901724,Provider_1724,Diagnostics,6010,4.62
901725,Provider_1725,Clinic,6100,4.69
901726,Provider_1726,Garage,6004,4.76
901727,Provider_1727,Garage,6062,2.62
901728,Provider_1728,Clinic,6198,3.98
901729,Provider_1729,Diagnostics,6105,2.77
901730,Provider_1730,Hospital,6020,4.55
901731,Provider_1731,Hospital,6039,3.41
901732,Provider_1732,Garage,6167,4.37
901733,Provider_1733,Garage,6166,3.95
901734,Provider_1734,Garage,6043,3.05
901735,Provider_1735,Clinic,6099,4.54
901736,Provider_1736,Clinic,6067,3.18
901737,Provider_1737,Hospital,6073,3.54
901738,Provider_1738,Hospital,6114,4.81
901739,Provider_1739,BodyShop,6043,4.9
901740,Provider_1740,Hospital,6189,4.09
901741,Provider_1741,Hospital,6065,4.05
901742,Provider_1742,Clinic,6105,2.53
901743,Provider_1743,Hospital,6052,4.13
901744,Provider_1744,Clinic,6200,4.67
901745,Provider_1745,TPA,6028,4.97
901746,Provider_1746,Hospital,6194,3.36
901747,Provider_1747,Garage,6214,4.28
901748,Provider_1748,BodyShop,6033,4.12
901749,Provider_1749,Hospital,6011,2.54
901750,Provider_1750,Diagnostics,6091,2.84
901751,Provider_1751,BodyShop,6144,2.77
901752,Provider_1752,Hospital,6184,4.65
901753,Provider_1753,Clinic,6035,3.49
901754,Provider_1754,TPA,6151,4.78
901755,Provider_1755,Clinic,6023,3.4
901756,Provider_1756,Garage,6057,3.16
901757,Provider_1757,TPA,6080,3.22
901758,Provider_1758,Hospital,6006,3.52
901759,Provider_1759,Garage,6129,4.33
901760,Provider_1760,Hospital,6138,4.87
901761,Provider_1761,Hospital,6038,4.4
901762,Provider_1762,Hospital,6031,4.46
901763,Provider_1763,Diagnostics,6174,4.56
901764,Provider_1764,Garage,6192,4.48
901765,Provider_1765,Hospital,6112,4.11
901766,Provider_1766,Diagnostics,6057,4.47
901767,Provider_1767,Garage,6079,4.57
901768,Provider_1768,BodyShop,6028,4.22
901769,Provider_1769,Garage,6146,3.51
901770,Provider_1770,Clinic,6080,3.65
901771,Provider_1771,TPA,6061,4.45
901772,Provider_1772,Hospital,6145,4.92
901773,Provider_1773,Diagnostics,6005,3.77
901774,Provider_1774,Hospital,6206,3.06
901775,Provider_1775,Diagnostics,6197,2.67
901776,Provider_1776,TPA,6026,2.73
901777,Provider_1777,BodyShop,6009,4.51
901778,Provider_1778,Hospital,6207,2.98
901779,Provider_1779,Garage,6013,3.95
901780,Provider_1780,Garage,6203,4.34
901781,Provider_1781,Garage,6184,4.18
901782,Provider_1782,Garage,6209,2.65
901783,Provider_1783,BodyShop,6211,4.95
901784,Provider_1784,Hospital,6202,3.91
901785,Provider_1785,Hospital,6178,2.87
901786,Provider_1786,Garage,6077,4.07
901787,Provider_1787,Clinic,6107,3.29
901788,Provider_1788,TPA,6163,4.75
901789,Provider_1789,Garage,6156,2.81
901790,Provider_1790,Garage,6172,5.0
901791,Provider_1791,Clinic,6211,3.19
901792,Provider_1792,BodyShop,6041,4.59
901793,Provider_1793,Hospital,6163,4.08
901794,Provider_1794,Garage,6169,3.96
901795,Provider_1795,Hospital,6168,2.88
901796,Provider_1796,Clinic,6209,4.24
901797,Provider_1797,BodyShop,6003,4.27
901798,Provider_1798,Clinic,6197,4.02
901799,Provider_1799,Hospital,6003,3.06
901800,Provider_1800,Diagnostics,6000,4.67
901801,Provider_1801,Clinic,6199,4.42
901802,Provider_1802,Garage,6191,4.68
901803,Provider_1803,TPA,6165,2.5
901804,Provider_1804,Hospital,6019,4.59
901805,Provider_1805,Hospital,6214,4.58
901806,Provider_1806,Hospital,6022,4.19
901807,Provider_1807,Diagnostics,6209,2.54
901808,Provider_1808,Hospital,6093,4.02
901809,Provider_1809,Hospital,6125,3.27
901810,Provider_1810,Hospital,6056,4.5
901811,Provider_1811,Clinic,6172,3.15
901812,Provider_1812,Hospital,6113,4.9
901813,Provider_1813,Garage,6146,3.09
901814,Provider_1814,Garage,6036,3.11
901815,Provider_1815,BodyShop,6213,3.41
901816,Provider_1816,TPA,6169,3.6
901817,Provider_1817,Hospital,6175,2.54
901818,Provider_1818,Garage,6041,3.61
901819,Provider_1819,BodyShop,6120,4.56
901820,Provider_1820,Hospital,6087,3.96
901821,Provider_1821,TPA,6059,3.65
901822,Provider_1822,Garage,6107,2.83
901823,Provider_1823,BodyShop,6155,4.37
901824,Provider_1824,Hospital,6089,3.81
901825,Provider_1825,Hospital,6097,3.41
901826,Provider_1826,Hospital,6174,3.86
901827,Provider_1827,TPA,6060,4.04
901828,Provider_1828,Hospital,6147,4.69
901829,Provider_1829,Hospital,6114,3.12
901830,Provider_1830,Clinic,6198,2.67
901831,Provider_1831,Hospital,6031,3.52
901832,Provider_1832,Clinic,6095,2.52
901833,Provider_1833,Clinic,6178,2.92
901834,Provider_1834,Garage,6182,4.26
901835,Provider_1835,TPA,6199,4.59
901836,Provider_1836,Hospital,6152,3.07
901837,Provider_1837,Clinic,6107,3.3
901838,Provider_1838,Hospital,6019,4.29
901839,Provider_1839,TPA,6043,4.61
901840,Provider_1840,Hospital,6122,4.15
901841,Provider_1841,Hospital,6119,4.01
901842,Provider_1842,Garage,6093,2.69
901843,Provider_1843,Garage,6119,4.68
901844,Provider_1844,Garage,6084,2.57
901845,Provider_1845,Diagnostics,6157,4.67
901846,Provider_1846,Hospital,6098,2.75
901847,Provider_1847,TPA,6162,3.07
901848,Provider_1848,BodyShop,6158,2.69
901849,Provider_1849,TPA,6153,3.34
901850,Provider_1850,Clinic,6196,4.26
901851,Provider_1851,Garage,6156,2.72
901852,Provider_1852,Hospital,6159,2.71
901853,Provider_1853,Garage,6092,3.07
901854,Provider_1854,Garage,6171,3.29
901855,Provider_1855,Garage,6147,3.11
901856,Provider_1856,Garage,6113,4.52
901857,Provider_1857,Clinic,6185,4.46
901858,Provider_1858,Garage,6122,3.9
901859,Provider_1859,TPA,6060,2.92
901860,Provider_1860,TPA,6093,3.06
901861,Provider_1861,TPA,6159,3.84
901862,Provider_1862,Hospital,6189,3.94
901863,Provider_1863,Hospital,6039,4.49
901864,Provider_1864,Garage,6045,3.2
901865,Provider_1865,TPA,6130,3.61
901866,Provider_1866,Garage,6103,3.14
901867,Provider_1867,Hospital,6155,4.76
901868,Provider_1868,Garage,6152,2.57
901869,Provider_1869,BodyShop,6048,4.66
901870,Provider_1870,Garage,6114,3.51
901871,Provider_1871,BodyShop,6167,4.17
901872,Provider_1872,Garage,6027,4.99
901873,Provider_1873,Hospital,6123,3.05
901874,Provider_1874,Clinic,6007,3.42
901875,Provider_1875,Clinic,6199,4.25
901876,Provider_1876,Hospital,6017,2.95
901877,Provider_1877,Hospital,6148,4.02
901878,Provider_1878,Hospital,6098,3.31
901879,Provider_1879,Garage,6162,4.64
901880,Provider_1880,Garage,6039,3.69
901881,Provider_1881,TPA,6136,3.28
901882,Provider_1882,Garage,6022,2.94
901883,Provider_1883,Garage,6090,4.26
901884,Provider_1884,TPA,6007,2.71
901885,Provider_1885,BodyShop,6139,3.47
901886,Provider_1886,Garage,6073,3.16
901887,Provider_1887,Hospital,6218,2.86
901888,Provider_1888,Hospital,6046,2.81
901889,Provider_1889,TPA,6195,2.8
901890,Provider_1890,Garage,6087,4.04
901891,Provider_1891,Hospital,6152,3.97
901892,Provider_1892,Hospital,6028,3.96
901893,Provider_1893,Garage,6067,4.57
901894,Provider_1894,Garage,6117,3.03
901895,Provider_1895,Garage,6065,4.26
901896,Provider_1896,Hospital,6014,4.85
901897,Provider_1897,Garage,6156,3.28
901898,Provider_1898,Garage,6198,3.57
901899,Provider_1899,Garage,6172,4.97
901900,Provider_1900,TPA,6000,4.07
901901,Provider_1901,Garage,6004,3.13
901902,Provider_1902,Hospital,6185,3.58
901903,Provider_1903,Diagnostics,6123,3.87
901904,Provider_1904,Hospital,6218,4.4
901905,Provider_1905,Garage,6011,4.76
901906,Provider_1906,Hospital,6186,3.66
901907,Provider_1907,Diagnostics,6176,2.77
901908,Provider_1908,Garage,6145,4.97
901909,Provider_1909,Diagnostics,6079,4.51
901910,Provider_1910,Hospital,6208,2.86
901911,Provider_1911,Garage,6010,3.27
901912,Provider_1912,Clinic,6200,3.16
901913,Provider_1913,Garage,6185,3.25
901914,Provider_1914,Diagnostics,6152,3.03
901915,Provider_1915,TPA,6108,4.59
901916,Provider_1916,Hospital,6035,3.5
901917,Provider_1917,Clinic,6008,4.72
901918,Provider_1918,Garage,6061,4.16
